aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,crecimiento_mm,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,control_crecimiento_mm,porcentaje_inhibicion,inhibicion_completa,inhibicion_negativa,diferencia_con_hoja,logit_inhibicion
HC6,maceracion,Grupo 4 - H28,3,5.0,24.0,55.55555555555556,,False,MACERACIÓN,11,54.0,55.55555555555556,False,False,0.0,0.22314355131420993
HC9,maceracion,Grupo 4 - H20,1,0.0,64.0,100.0,100.0,True,MACERACIÓN,12,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,0.0,,100.0,0.0,True,MACERACIÓN,13,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,0.0,,100.0,,True,MACERACIÓN,14,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,0.2,,100.0,100.0,False,MACERACIÓN,12,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,0.2,,100.0,0.0,False,MACERACIÓN,13,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,0.2,,100.0,,False,MACERACIÓN,14,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,1.0,,100.0,100.0,False,MACERACIÓN,12,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,1.0,,100.0,0.0,False,MACERACIÓN,13,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,1.0,,100.0,,False,MACERACIÓN,14,64.0,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,5.0,0.0,100.0,100.0,False,MACERACIÓN,12,64.0,100.0,True,False,0.0,
HC9,maceracion,Grupo 4 - H20,2,5.0,0.0,100.0,0.0,False,MACERACIÓN,13,64.0,100.0,True,False,0.0,
HC9,maceracion,Grupo 4 - H20,3,5.0,0.0,100.0,,False,MACERACIÓN,14,64.0,100.0,True,False,0.0,
FU1,soxhlet,Grupo 2 - H17,1,0.0,64.0,46.875,56.25,True,SOXHLET,84,64.0,,False,False,,
FU1,soxhlet,Grupo 2 - H17,2,0.0,,53.125,11.267347735824966,True,SOXHLET,85,64.0,,False,False,,
FU1,soxhlet,Grupo 2 - H17,3,0.0,,68.75,,True,SOXHLET,86,64.0,,False,False,,
FU1,soxhlet,Grupo 2 - H17,1,5.0,34.0,46.875,56.25,False,SOXHLET,84,64.0,46.875,False,False,0.0,-0.12516314295400605
FU1,soxhlet,Grupo 2 - H17,2,5.0,30.0,53.125,11.267347735824966,False,SOXHLET,85,64.0,53.125,False,False,0.0,0.125163142954006
FU1,soxhlet,Grupo 2 - H17,3,5.0,20.0,68.75,,False,SOXHLET,86,64.0,68.75,False,False,0.0,0.7884573603642703
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,0.0,64.0,68.75,69.79166666666667,True,SOXHLET,87,64.0,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,0.0,,68.75,1.8042195912175805,True,SOXHLET,88,64.0,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,0.0,,71.875,,True,SOXHLET,89,64.0,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,5.0,20.0,68.75,69.79166666666667,False,SOXHLET,87,64.0,68.75,False,False,0.0,0.7884573603642703
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,5.0,20.0,68.75,1.8042195912175805,False,SOXHLET,88,64.0,68.75,False,False,0.0,0.7884573603642703
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,5.0,18.0,71.875,,False,SOXHLET,89,64.0,71.875,False,False,0.0,0.9382696385929302
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,0.0,68.0,70.58823529411765,70.58823529411765,True,SOXHLET,90,68.0,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,0.0,,70.58823529411765,0.0,True,SOXHLET,91,68.0,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,0.0,,70.58823529411765,,True,SOXHLET,92,68.0,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,5.0,20.0,70.58823529411765,70.58823529411765,False,SOXHLET,90,68.0,70.58823529411764,False,False,-1.4210854715202004e-14,0.8754687373538997
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,5.0,20.0,70.58823529411765,0.0,False,SOXHLET,91,68.0,70.58823529411764,False,False,-1.4210854715202004e-14,0.8754687373538997
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,5.0,20.0,70.58823529411765,,False,SOXHLET,92,68.0,70.58823529411764,False,False,-1.4210854715202004e-14,0.8754687373538997
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,0.0,60.0,66.66666666666667,63.333333333333336,True,SOXHLET,93,60.0,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,0.0,,56.66666666666666,5.773502691896262,True,SOXHLET,94,60.0,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,0.0,,66.66666666666667,,True,SOXHLET,95,60.0,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,5.0,20.0,66.66666666666667,63.333333333333336,False,SOXHLET,93,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,5.0,26.0,56.66666666666666,5.773502691896262,False,SOXHLET,94,60.0,56.666666666666664,False,False,7.105427357601002e-15,0.26826398659467937
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,5.0,20.0,66.66666666666667,,False,SOXHLET,95,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
H11G,soxhlet,Grupo 4 - H33,1,0.0,26.0,53.84615384615385,55.12820512820513,True,SOXHLET,57,26.0,,False,False,,
H11G,soxhlet,Grupo 4 - H33,2,0.0,,53.84615384615385,2.2205779584216376,True,SOXHLET,58,26.0,,False,False,,
H11G,soxhlet,Grupo 4 - H33,3,0.0,,57.69230769230769,,True,SOXHLET,59,26.0,,False,False,,
H11G,soxhlet,Grupo 4 - H33,1,5.0,12.0,53.84615384615385,55.12820512820513,False,SOXHLET,57,26.0,53.84615384615385,False,False,0.0,0.15415067982725816
H11G,soxhlet,Grupo 4 - H33,2,5.0,12.0,53.84615384615385,2.2205779584216376,False,SOXHLET,58,26.0,53.84615384615385,False,False,0.0,0.15415067982725816
H11G,soxhlet,Grupo 4 - H33,3,5.0,11.0,57.69230769230769,,False,SOXHLET,59,26.0,57.692307692307686,False,False,-7.105427357601002e-15,0.3101549283038393
H1N,soxhlet,Grupo 2 - H10,1,0.0,50.0,44.0,52.0,True,SOXHLET,60,50.0,,False,False,,
H1N,soxhlet,Grupo 2 - H10,2,0.0,,68.0,13.856406460551018,True,SOXHLET,61,50.0,,False,False,,
H1N,soxhlet,Grupo 2 - H10,3,0.0,,44.0,,True,SOXHLET,62,50.0,,False,False,,
H1N,soxhlet,Grupo 2 - H10,1,5.0,28.0,44.0,52.0,False,SOXHLET,60,50.0,43.99999999999999,False,False,-7.105427357601002e-15,-0.24116205681688824
H1N,soxhlet,Grupo 2 - H10,2,5.0,16.0,68.0,13.856406460551018,False,SOXHLET,61,50.0,68.0,False,False,0.0,0.7537718023763803
H1N,soxhlet,Grupo 2 - H10,3,5.0,28.0,44.0,,False,SOXHLET,62,50.0,43.99999999999999,False,False,-7.105427357601002e-15,-0.24116205681688824
H2N,soxhlet,Grupo 2 - H11,1,0.0,54.0,51.851851851851855,60.49382716049382,True,SOXHLET,63,54.0,,False,False,,
H2N,soxhlet,Grupo 2 - H11,2,0.0,,77.77777777777777,14.968340312323678,True,SOXHLET,64,54.0,,False,False,,
H2N,soxhlet,Grupo 2 - H11,3,0.0,,51.851851851851855,,True,SOXHLET,65,54.0,,False,False,,
H2N,soxhlet,Grupo 2 - H11,1,5.0,26.0,51.851851851851855,60.49382716049382,False,SOXHLET,63,54.0,51.85185185185186,False,False,7.105427357601002e-15,0.07410797215372224
H2N,soxhlet,Grupo 2 - H11,2,5.0,12.0,77.77777777777777,14.968340312323678,False,SOXHLET,64,54.0,77.77777777777779,False,False,1.4210854715202004e-14,1.2527629684953687
H2N,soxhlet,Grupo 2 - H11,3,5.0,26.0,51.851851851851855,,False,SOXHLET,65,54.0,51.85185185185186,False,False,7.105427357601002e-15,0.07410797215372224
H3N,soxhlet,Grupo 2 - H12,1,0.0,50.0,52.0,58.66666666666666,True,SOXHLET,66,50.0,,False,False,,
H3N,soxhlet,Grupo 2 - H12,2,0.0,,76.0,15.14375558880072,True,SOXHLET,67,50.0,,False,False,,
H3N,soxhlet,Grupo 2 - H12,3,0.0,,48.0,,True,SOXHLET,68,50.0,,False,False,,
H3N,soxhlet,Grupo 2 - H12,1,5.0,24.0,52.0,58.66666666666666,False,SOXHLET,66,50.0,52.0,False,False,0.0,0.08004270767353656
H3N,soxhlet,Grupo 2 - H12,2,5.0,12.0,76.0,15.14375558880072,False,SOXHLET,67,50.0,76.0,False,False,0.0,1.1526795099383855
H3N,soxhlet,Grupo 2 - H12,3,5.0,26.0,48.0,,False,SOXHLET,68,50.0,48.0,False,False,0.0,-0.0800427076735365
H4B,soxhlet,Grupo 4 - H29,1,0.0,68.0,70.58823529411765,74.50980392156863,True,SOXHLET,45,68.0,,False,False,,
H4B,soxhlet,Grupo 4 - H29,2,0.0,,73.52941176470588,4.492721269564544,True,SOXHLET,46,68.0,,False,False,,
H4B,soxhlet,Grupo 4 - H29,3,0.0,,79.41176470588235,,True,SOXHLET,47,68.0,,False,False,,
H4B,soxhlet,Grupo 4 - H29,1,5.0,20.0,70.58823529411765,74.50980392156863,False,SOXHLET,45,68.0,70.58823529411764,False,False,-1.4210854715202004e-14,0.8754687373538997
H4B,soxhlet,Grupo 4 - H29,2,5.0,18.0,73.52941176470588,4.492721269564544,False,SOXHLET,46,68.0,73.52941176470588,False,False,0.0,1.0216512475319817
H4B,soxhlet,Grupo 4 - H29,3,5.0,14.0,79.41176470588235,,False,SOXHLET,47,68.0,79.41176470588236,False,False,1.4210854715202004e-14,1.3499267169490161
H4G,soxhlet,Grupo 4 - H31,1,0.0,54.0,74.07407407407408,66.66666666666667,True,SOXHLET,51,54.0,,False,False,,
H4G,soxhlet,Grupo 4 - H31,2,0.0,,62.96296296296296,6.415002990995844,True,SOXHLET,52,54.0,,False,False,,
H4G,soxhlet,Grupo 4 - H31,3,0.0,,62.96296296296296,,True,SOXHLET,53,54.0,,False,False,,
H4G,soxhlet,Grupo 4 - H31,1,5.0,14.0,74.07407407407408,66.66666666666667,False,SOXHLET,51,54.0,74.07407407407408,False,False,0.0,1.049822124498678
H4G,soxhlet,Grupo 4 - H31,2,5.0,20.0,62.96296296296296,6.415002990995844,False,SOXHLET,52,54.0,62.96296296296296,False,False,0.0,0.5306282510621705
H4G,soxhlet,Grupo 4 - H31,3,5.0,20.0,62.96296296296296,,False,SOXHLET,53,54.0,62.96296296296296,False,False,0.0,0.5306282510621705
H4N,soxhlet,Grupo 2 - H13,1,0.0,58.0,62.06896551724138,65.51724137931033,True,SOXHLET,69,58.0,,False,False,,
H4N,soxhlet,Grupo 2 - H13,2,0.0,,75.86206896551724,9.123280382981395,True,SOXHLET,70,58.0,,False,False,,
H4N,soxhlet,Grupo 2 - H13,3,0.0,,58.62068965517241,,True,SOXHLET,71,58.0,,False,False,,
H4N,soxhlet,Grupo 2 - H13,1,5.0,22.0,62.06896551724138,65.51724137931033,False,SOXHLET,69,58.0,62.06896551724138,False,False,0.0,0.49247648509779424
H4N,soxhlet,Grupo 2 - H13,2,5.0,14.0,75.86206896551724,9.123280382981395,False,SOXHLET,70,58.0,75.86206896551724,False,False,0.0,1.1451323043030024
H4N,soxhlet,Grupo 2 - H13,3,5.0,24.0,58.62068965517241,,False,SOXHLET,71,58.0,58.62068965517242,False,False,7.105427357601002e-15,0.348306694268216
H5N,soxhlet,Grupo 2 - H14,1,0.0,60.0,56.66666666666666,62.22222222222222,True,SOXHLET,72,60.0,,False,False,,
H5N,soxhlet,Grupo 2 - H14,2,0.0,,73.33333333333333,9.622504486493836,True,SOXHLET,73,60.0,,False,False,,
H5N,soxhlet,Grupo 2 - H14,3,0.0,,56.66666666666666,,True,SOXHLET,74,60.0,,False,False,,
H5N,soxhlet,Grupo 2 - H14,1,5.0,26.0,56.66666666666666,62.22222222222222,False,SOXHLET,72,60.0,56.666666666666664,False,False,7.105427357601002e-15,0.26826398659467937
H5N,soxhlet,Grupo 2 - H14,2,5.0,16.0,73.33333333333333,9.622504486493836,False,SOXHLET,73,60.0,73.33333333333334,False,False,1.4210854715202004e-14,1.0116009116784803
H5N,soxhlet,Grupo 2 - H14,3,5.0,26.0,56.66666666666666,,False,SOXHLET,74,60.0,56.666666666666664,False,False,7.105427357601002e-15,0.26826398659467937
H6B,soxhlet,Grupo 4 - H30,1,0.0,65.0,78.46153846153847,76.41025641025642,True,SOXHLET,48,65.0,,False,False,,
H6B,soxhlet,Grupo 4 - H30,2,0.0,,75.38461538461539,1.776462366737312,True,SOXHLET,49,65.0,,False,False,,
H6B,soxhlet,Grupo 4 - H30,3,0.0,,75.38461538461539,,True,SOXHLET,50,65.0,,False,False,,
H6B,soxhlet,Grupo 4 - H30,1,5.0,14.0,78.46153846153847,76.41025641025642,False,SOXHLET,48,65.0,78.46153846153847,False,False,0.0,1.2927683031090678
H6B,soxhlet,Grupo 4 - H30,2,5.0,16.0,75.38461538461539,1.776462366737312,False,SOXHLET,49,65.0,75.38461538461539,False,False,0.0,1.1192315758708453
H6B,soxhlet,Grupo 4 - H30,3,5.0,16.0,75.38461538461539,,False,SOXHLET,50,65.0,75.38461538461539,False,False,0.0,1.1192315758708453
H6N,soxhlet,Grupo 2 - H15,1,0.0,50.0,40.0,52.0,True,SOXHLET,75,50.0,,False,False,,
H6N,soxhlet,Grupo 2 - H15,2,0.0,,68.0,14.422205101855956,True,SOXHLET,76,50.0,,False,False,,
H6N,soxhlet,Grupo 2 - H15,3,0.0,,48.0,,True,SOXHLET,77,50.0,,False,False,,
H6N,soxhlet,Grupo 2 - H15,1,5.0,30.0,40.0,52.0,False,SOXHLET,75,50.0,40.0,False,False,0.0,-0.4054651081081643
H6N,soxhlet,Grupo 2 - H15,2,5.0,16.0,68.0,14.422205101855956,False,SOXHLET,76,50.0,68.0,False,False,0.0,0.7537718023763803
H6N,soxhlet,Grupo 2 - H15,3,5.0,26.0,48.0,,False,SOXHLET,77,50.0,48.0,False,False,0.0,-0.0800427076735365
H8G,soxhlet,Grupo 4 - H32,1,0.0,30.0,33.333333333333336,47.77777777777778,True,SOXHLET,54,30.0,,False,False,,
H8G,soxhlet,Grupo 4 - H32,2,0.0,,46.66666666666666,15.030832509409622,True,SOXHLET,55,30.0,,False,False,,
H8G,soxhlet,Grupo 4 - H32,3,0.0,,63.333333333333336,,True,SOXHLET,56,30.0,,False,False,,
H8G,soxhlet,Grupo 4 - H32,1,5.0,20.0,33.333333333333336,47.77777777777778,False,SOXHLET,54,30.0,33.333333333333336,False,False,0.0,-0.6931471805599451
H8G,soxhlet,Grupo 4 - H32,2,5.0,16.0,46.66666666666666,15.030832509409622,False,SOXHLET,55,30.0,46.666666666666664,False,False,7.105427357601002e-15,-0.13353139262452288
H8G,soxhlet,Grupo 4 - H32,3,5.0,11.0,63.333333333333336,,False,SOXHLET,56,30.0,63.33333333333333,False,False,-7.105427357601002e-15,0.5465437063680698
H8N,soxhlet,Grupo 3 - H24,1,0.0,74.0,70.27027027027027,74.77477477477477,True,SOXHLET,78,74.0,,False,False,,
H8N,soxhlet,Grupo 3 - H24,2,0.0,,72.97297297297297,5.626124322881439,True,SOXHLET,79,74.0,,False,False,,
H8N,soxhlet,Grupo 3 - H24,3,0.0,,81.08108108108108,,True,SOXHLET,80,74.0,,False,False,,
H8N,soxhlet,Grupo 3 - H24,1,5.0,22.0,70.27027027027027,74.77477477477477,False,SOXHLET,78,74.0,70.27027027027026,False,False,-1.4210854715202004e-14,0.8602012652231111
H8N,soxhlet,Grupo 3 - H24,2,5.0,20.0,72.97297297297297,5.626124322881439,False,SOXHLET,79,74.0,72.97297297297297,False,False,0.0,0.9932517730102833
H8N,soxhlet,Grupo 3 - H24,3,5.0,14.0,81.08108108108108,,False,SOXHLET,80,74.0,81.08108108108108,False,False,0.0,1.4552872326068425
H9N,soxhlet,Grupo 2 - H16,1,0.0,70.0,57.142857142857146,67.61904761904762,True,SOXHLET,81,70.0,,False,False,,
H9N,soxhlet,Grupo 2 - H16,2,0.0,,68.57142857142857,10.03395595509784,True,SOXHLET,82,70.0,,False,False,,
H9N,soxhlet,Grupo 2 - H16,3,0.0,,77.14285714285714,,True,SOXHLET,83,70.0,,False,False,,
H9N,soxhlet,Grupo 2 - H16,1,5.0,30.0,57.142857142857146,67.61904761904762,False,SOXHLET,81,70.0,57.14285714285714,False,False,-7.105427357601002e-15,0.28768207245178085
H9N,soxhlet,Grupo 2 - H16,2,5.0,22.0,68.57142857142857,10.03395595509784,False,SOXHLET,82,70.0,68.57142857142857,False,False,0.0,0.7801585575495752
H9N,soxhlet,Grupo 2 - H16,3,5.0,16.0,77.14285714285714,,False,SOXHLET,83,70.0,77.14285714285715,False,False,1.4210854715202004e-14,1.216395324324494
HC10,soxhlet,Grupo 1 - H2,1,0.0,60.0,40.0,51.11111111111112,True,SOXHLET,15,60.0,,False,False,,
HC10,soxhlet,Grupo 1 - H2,2,0.0,,66.66666666666667,13.877773329774218,True,SOXHLET,16,60.0,,False,False,,
HC10,soxhlet,Grupo 1 - H2,3,0.0,,46.66666666666666,,True,SOXHLET,17,60.0,,False,False,,
HC10,soxhlet,Grupo 1 - H2,1,5.0,36.0,40.0,51.11111111111112,False,SOXHLET,15,60.0,40.0,False,False,0.0,-0.4054651081081643
HC10,soxhlet,Grupo 1 - H2,2,5.0,20.0,66.66666666666667,13.877773329774218,False,SOXHLET,16,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
HC10,soxhlet,Grupo 1 - H2,3,5.0,32.0,46.66666666666666,,False,SOXHLET,17,60.0,46.666666666666664,False,False,7.105427357601002e-15,-0.13353139262452288
HC15,soxhlet,Grupo 1 - H3,1,0.0,60.0,46.66666666666666,53.333333333333336,True,SOXHLET,18,60.0,,False,False,,
HC15,soxhlet,Grupo 1 - H3,2,0.0,,66.66666666666667,11.547005383792502,True,SOXHLET,19,60.0,,False,False,,
HC15,soxhlet,Grupo 1 - H3,3,0.0,,46.66666666666666,,True,SOXHLET,20,60.0,,False,False,,
HC15,soxhlet,Grupo 1 - H3,1,5.0,32.0,46.66666666666666,53.333333333333336,False,SOXHLET,18,60.0,46.666666666666664,False,False,7.105427357601002e-15,-0.13353139262452288
HC15,soxhlet,Grupo 1 - H3,2,5.0,20.0,66.66666666666667,11.547005383792502,False,SOXHLET,19,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
HC15,soxhlet,Grupo 1 - H3,3,5.0,32.0,46.66666666666666,,False,SOXHLET,20,60.0,46.666666666666664,False,False,7.105427357601002e-15,-0.13353139262452288
HC16,soxhlet,Grupo 1 - H4,1,0.0,58.0,65.51724137931035,58.620689655172406,True,SOXHLET,21,58.0,,False,False,,
HC16,soxhlet,Grupo 1 - H4,2,0.0,,72.41379310344827,18.24656076596274,True,SOXHLET,22,58.0,,False,False,,
HC16,soxhlet,Grupo 1 - H4,3,0.0,,37.93103448275862,,True,SOXHLET,23,58.0,,False,False,,
HC16,soxhlet,Grupo 1 - H4,1,5.0,20.0,65.51724137931035,58.620689655172406,False,SOXHLET,21,58.0,65.51724137931035,False,False,0.0,0.6418538861723952
HC16,soxhlet,Grupo 1 - H4,2,5.0,16.0,72.41379310344827,18.24656076596274,False,SOXHLET,22,58.0,72.41379310344827,False,False,0.0,0.9650808960435866
HC16,soxhlet,Grupo 1 - H4,3,5.0,36.0,37.93103448275862,,False,SOXHLET,23,58.0,37.93103448275862,False,False,0.0,-0.49247648509779424
HC17,soxhlet,Grupo 3 - H21,1,0.0,75.0,54.66666666666666,59.11111111111111,True,SOXHLET,24,75.0,,False,False,,
HC17,soxhlet,Grupo 3 - H21,2,0.0,,54.66666666666666,7.698003589195061,True,SOXHLET,25,75.0,,False,False,,
HC17,soxhlet,Grupo 3 - H21,3,0.0,,68.0,,True,SOXHLET,26,75.0,,False,False,,
HC17,soxhlet,Grupo 3 - H21,1,5.0,34.0,54.66666666666666,59.11111111111111,False,SOXHLET,24,75.0,54.666666666666664,False,False,7.105427357601002e-15,0.18721154208814636
HC17,soxhlet,Grupo 3 - H21,2,5.0,34.0,54.66666666666666,7.698003589195061,False,SOXHLET,25,75.0,54.666666666666664,False,False,7.105427357601002e-15,0.18721154208814636
HC17,soxhlet,Grupo 3 - H21,3,5.0,24.0,68.0,,False,SOXHLET,26,75.0,68.0,False,False,0.0,0.7537718023763803
HC19,soxhlet,Grupo 1 - H5,1,0.0,46.0,39.130434782608695,36.23188405797101,True,SOXHLET,27,46.0,,False,False,,
HC19,soxhlet,Grupo 1 - H5,2,0.0,,56.52173913043478,21.883578073248565,True,SOXHLET,28,46.0,,False,False,,
HC19,soxhlet,Grupo 1 - H5,3,0.0,,13.043478260869565,,True,SOXHLET,29,46.0,,False,False,,
HC19,soxhlet,Grupo 1 - H5,1,5.0,28.0,39.130434782608695,36.23188405797101,False,SOXHLET,27,46.0,39.13043478260869,False,False,-7.105427357601002e-15,-0.4418327522790395
HC19,soxhlet,Grupo 1 - H5,2,5.0,20.0,56.52173913043478,21.883578073248565,False,SOXHLET,28,46.0,56.52173913043479,False,False,7.105427357601002e-15,0.2623642644674913
HC19,soxhlet,Grupo 1 - H5,3,5.0,40.0,13.043478260869565,,False,SOXHLET,29,46.0,13.043478260869568,False,False,3.552713678800501e-15,-1.897119984885881
HC20,soxhlet,Grupo 1 - H6,1,0.0,46.0,47.82608695652174,44.92753623188406,True,SOXHLET,30,46.0,,False,False,,
HC20,soxhlet,Grupo 1 - H6,2,0.0,,56.52173913043478,13.282828101321272,True,SOXHLET,31,46.0,,False,False,,
HC20,soxhlet,Grupo 1 - H6,3,0.0,,30.43478260869565,,True,SOXHLET,32,46.0,,False,False,,
HC20,soxhlet,Grupo 1 - H6,1,5.0,24.0,47.82608695652174,44.92753623188406,False,SOXHLET,30,46.0,47.82608695652174,False,False,0.0,-0.08701137698962969
HC20,soxhlet,Grupo 1 - H6,2,5.0,20.0,56.52173913043478,13.282828101321272,False,SOXHLET,31,46.0,56.52173913043479,False,False,7.105427357601002e-15,0.2623642644674913
HC20,soxhlet,Grupo 1 - H6,3,5.0,32.0,30.43478260869565,,False,SOXHLET,32,46.0,30.434782608695656,False,False,7.105427357601002e-15,-0.8266785731844678
HC23,soxhlet,Grupo 1 - H7,1,0.0,58.0,55.172413793103445,58.62068965517241,True,SOXHLET,33,58.0,,False,False,,
HC23,soxhlet,Grupo 1 - H7,2,0.0,,65.51724137931035,5.972588991616822,True,SOXHLET,34,58.0,,False,False,,
HC23,soxhlet,Grupo 1 - H7,3,0.0,,55.172413793103445,,True,SOXHLET,35,58.0,,False,False,,
HC23,soxhlet,Grupo 1 - H7,1,5.0,26.0,55.172413793103445,58.62068965517241,False,SOXHLET,33,58.0,55.172413793103445,False,False,0.0,0.20763936477824455
HC23,soxhlet,Grupo 1 - H7,2,5.0,20.0,65.51724137931035,5.972588991616822,False,SOXHLET,34,58.0,65.51724137931035,False,False,0.0,0.6418538861723952
HC23,soxhlet,Grupo 1 - H7,3,5.0,26.0,55.172413793103445,,False,SOXHLET,35,58.0,55.172413793103445,False,False,0.0,0.20763936477824455
HC26,soxhlet,Grupo 3 - H22,1,0.0,57.0,64.91228070175438,62.57309941520467,True,SOXHLET,36,57.0,,False,False,,
HC26,soxhlet,Grupo 3 - H22,2,0.0,,64.91228070175438,4.0515808364184265,True,SOXHLET,37,57.0,,False,False,,
HC26,soxhlet,Grupo 3 - H22,3,0.0,,57.89473684210526,,True,SOXHLET,38,57.0,,False,False,,
HC26,soxhlet,Grupo 3 - H22,1,5.0,20.0,64.91228070175438,62.57309941520467,False,SOXHLET,36,57.0,64.91228070175438,False,False,0.0,0.6151856390902335
HC26,soxhlet,Grupo 3 - H22,2,5.0,20.0,64.91228070175438,4.0515808364184265,False,SOXHLET,37,57.0,64.91228070175438,False,False,0.0,0.6151856390902335
HC26,soxhlet,Grupo 3 - H22,3,5.0,24.0,57.89473684210526,,False,SOXHLET,38,57.0,57.89473684210527,False,False,7.105427357601002e-15,0.31845373111853476
HC27,soxhlet,Grupo 1 - H8,1,0.0,50.0,40.0,48.0,True,SOXHLET,39,50.0,,False,False,,
HC27,soxhlet,Grupo 1 - H8,2,0.0,,60.0,10.583005244258365,True,SOXHLET,40,50.0,,False,False,,
HC27,soxhlet,Grupo 1 - H8,3,0.0,,44.0,,True,SOXHLET,41,50.0,,False,False,,
HC27,soxhlet,Grupo 1 - H8,1,5.0,30.0,40.0,48.0,False,SOXHLET,39,50.0,40.0,False,False,0.0,-0.4054651081081643
HC27,soxhlet,Grupo 1 - H8,2,5.0,20.0,60.0,10.583005244258365,False,SOXHLET,40,50.0,60.0,False,False,0.0,0.4054651081081642
HC27,soxhlet,Grupo 1 - H8,3,5.0,28.0,44.0,,False,SOXHLET,41,50.0,43.99999999999999,False,False,-7.105427357601002e-15,-0.24116205681688824
HC28,soxhlet,Grupo 1 - H9,1,0.0,50.0,60.0,61.333333333333336,True,SOXHLET,42,50.0,,False,False,,
HC28,soxhlet,Grupo 1 - H9,2,0.0,,72.0,10.066445913694318,True,SOXHLET,43,50.0,,False,False,,
HC28,soxhlet,Grupo 1 - H9,3,0.0,,52.0,,True,SOXHLET,44,50.0,,False,False,,
HC28,soxhlet,Grupo 1 - H9,1,5.0,20.0,60.0,61.333333333333336,False,SOXHLET,42,50.0,60.0,False,False,0.0,0.4054651081081642
HC28,soxhlet,Grupo 1 - H9,2,5.0,14.0,72.0,10.066445913694318,False,SOXHLET,43,50.0,72.0,False,False,0.0,0.9444616088408513
HC28,soxhlet,Grupo 1 - H9,3,5.0,24.0,52.0,,False,SOXHLET,44,50.0,52.0,False,False,0.0,0.08004270767353656
HC3,soxhlet,Grupo 3 - H19,1,0.0,68.0,55.88235294117647,65.68627450980392,True,SOXHLET,3,68.0,,False,False,,
HC3,soxhlet,Grupo 3 - H19,2,0.0,,67.6470588235294,8.985442539129052,True,SOXHLET,4,68.0,,False,False,,
HC3,soxhlet,Grupo 3 - H19,3,0.0,,73.52941176470588,,True,SOXHLET,5,68.0,,False,False,,
HC3,soxhlet,Grupo 3 - H19,1,5.0,30.0,55.88235294117647,65.68627450980392,False,SOXHLET,3,68.0,55.88235294117647,False,False,0.0,0.23638877806423053
HC3,soxhlet,Grupo 3 - H19,2,5.0,22.0,67.6470588235294,8.985442539129052,False,SOXHLET,4,68.0,67.64705882352942,False,False,1.4210854715202004e-14,0.7375989431307793
HC3,soxhlet,Grupo 3 - H19,3,5.0,18.0,73.52941176470588,,False,SOXHLET,5,68.0,73.52941176470588,False,False,0.0,1.0216512475319817
HC5,soxhlet,Grupo 1 - H1,1,0.0,46.0,60.869565217391305,55.072463768115945,True,SOXHLET,6,46.0,,False,False,,
HC5,soxhlet,Grupo 1 - H1,2,0.0,,56.52173913043478,6.641414050660636,True,SOXHLET,7,46.0,,False,False,,
HC5,soxhlet,Grupo 1 - H1,3,0.0,,47.82608695652174,,True,SOXHLET,8,46.0,,False,False,,
HC5,soxhlet,Grupo 1 - H1,1,5.0,18.0,60.869565217391305,55.072463768115945,False,SOXHLET,6,46.0,60.86956521739131,False,False,7.105427357601002e-15,0.4418327522790394
